001,14,6,9,8,,,11,6,2020,15,51,54,0.00,15.46,948.71,549.65
001,12,7,10,7,,,11,6,2020,15,52,33,0.00,15.46,948.71,549.65
001,12,6,10,8,,,11,6,2020,15,53,12,,15.46,948.71,549.65
001,18,4095,4092,4064,,,11,6,2020,16,0,43,0.00,15.90,948.90,547.97
001,21,3584,19,8,,,11,6,2020,16,1,22,0.00,15.90,948.90,547.97
001,10,6,7,4032,,,11,6,2020,16,2,1,,15.90,948.90,547.97
001,4064,7,9,4095,,,11,6,2020,16,5,42,0.00,16.07,948.89,548.08
001,11,6,10,7,,,11,6,2020,16,6,21,0.00,16.07,948.89,548.08
001,22,12,16,9,,,11,6,2020,16,7,0,,16.07,948.89,548.08
001,13,7,8,7,,,11,6,2020,16,10,42,0.00,16.13,948.91,547.96
001,13,7,8,8,,,11,6,2020,16,11,21,0.00,16.13,948.91,547.96
001,13,7,8,8,,,11,6,2020,16,12,0,0.00,16.13,948.91,547.96
001,12,7,8,8,,,11,6,2020,16,15,42,0.00,16.11,948.98,547.28
001,13,6,8,8,,,11,6,2020,16,16,21,0.00,16.11,948.98,547.28
001,13,6,9,8,,,11,6,2020,16,17,0,0.00,16.11,948.98,547.28
001,13,11,11,8,33.5567,S,70.5995,W,11,6,2020,16,35,43,597.20,15.58,949.09,546.36
001,13,7,9,8,33.5567,S,70.5995,W,11,6,2020,16,36,22,598.00,15.58,949.09,546.36
001,11,6,7,8,33.5567,S,70.5995,W,11,6,2020,16,37,1,602.10,15.58,949.09,546.36
001,12,7,8,8,33.5567,S,70.5996,W,11,6,2020,16,40,43,629.40,15.53,948.97,547.41
001,10,6,7,7,33.5567,S,70.5996,W,11,6,2020,16,41,22,623.80,15.53,948.97,547.41
001,11,7,7,8,33.5567,S,70.5996,W,11,6,2020,16,42,1,623.80,15.53,948.97,547.41
001,4095,4095,4095,4095,33.5566,S,70.5995,W,11,6,2020,16,50,43,617.60,15.71,949.14,545.93
001,10,8,8,9,33.5566,S,70.5995,W,11,6,2020,16,51,22,606.50,15.71,949.14,545.93
001,12,3584,12,11,33.5565,S,70.5995,W,11,6,2020,16,52,1,,15.71,949.14,545.93
001,12,3584,9,9,33.5565,S,70.5995,W,11,6,2020,16,55,43,645.40,15.81,949.00,547.09
001,4094,9,9,8,33.5565,S,70.5995,W,11,6,2020,16,56,22,614.40,15.81,949.00,547.09
001,10,4080,9,7,33.5565,S,70.5995,W,11,6,2020,16,57,1,,15.81,949.00,547.09
001,9,8,7,11,33.5566,S,70.5995,W,11,6,2020,17,0,43,613.10,15.92,948.89,548.11
001,10,9,9,7,33.5566,S,70.5995,W,11,6,2020,17,1,22,613.10,15.92,948.89,548.11
001,12,8,10,7,33.5566,S,70.5995,W,11,6,2020,17,2,1,,15.92,948.89,548.11
001,10,6,7,7,33.5566,S,70.5995,W,11,6,2020,17,5,43,624.40,16.00,948.95,547.58
001,10,7,7,7,33.5566,S,70.5995,W,11,6,2020,17,6,22,610.00,16.00,948.95,547.58
001,10,7,10,10,33.5566,S,70.5995,W,11,6,2020,17,7,1,,16.00,948.95,547.58
001,8,5,6,7,33.5565,S,70.5996,W,11,6,2020,17,20,43,616.30,16.12,948.62,550.47
001,8,6,6,7,33.5565,S,70.5996,W,11,6,2020,17,21,22,624.60,16.12,948.62,550.47
001,8,5,7,8,33.5565,S,70.5996,W,11,6,2020,17,22,1,625.20,16.12,948.62,550.47
001,11,9,9,8,33.5567,S,70.5996,W,11,6,2020,17,35,43,626.30,16.47,948.30,553.31
001,10,7,9,7,33.5567,S,70.5996,W,11,6,2020,17,36,22,620.50,16.47,948.30,553.31
001,11,6,10,8,33.5567,S,70.5996,W,11,6,2020,17,37,1,,16.47,948.30,553.31
